date,TCI,TCI_lead1,HSS_t1_q75,split_flag
2021-12-02,19.62637645746382,19.4370918206764,1,train
2021-12-03,19.4370918206764,19.358283368094856,1,train
2021-12-06,19.358283368094856,19.20447117048448,1,train
2021-12-07,19.20447117048448,19.23607839195265,1,train
2021-12-08,19.23607839195265,19.301511845866607,1,train
2021-12-09,19.301511845866607,19.286009942640625,1,train
2021-12-10,19.286009942640625,19.234396712440105,1,train
2021-12-13,19.234396712440105,19.241433424285383,1,train
2021-12-14,19.241433424285383,19.22293927111212,1,train
2021-12-15,19.22293927111212,19.177698911284317,1,train
2021-12-16,19.177698911284317,19.176490019842326,1,train
2021-12-17,19.176490019842326,19.052825772193135,1,train
2021-12-20,19.052825772193135,19.032971425122422,1,train
2021-12-21,19.032971425122422,19.07513002976328,1,train
2021-12-22,19.07513002976328,18.908958646211936,1,train
2021-12-23,18.908958646211936,18.79885111856973,0,train
2021-12-27,18.79885111856973,18.798168162145057,0,train
2021-12-28,18.798168162145057,18.776540277516126,0,train
2021-12-29,18.776540277516126,18.66673194090378,0,train
2021-12-30,18.66673194090378,18.701618027689012,0,train
2022-01-03,18.701618027689012,18.78868456369081,0,train
2022-01-04,18.78868456369081,18.91239188342144,1,train
2022-01-05,18.91239188342144,18.985318503989525,1,train
2022-01-06,18.985318503989525,18.986756731115616,1,train
2022-01-07,18.986756731115616,18.835183618854515,0,train
2022-01-10,18.835183618854515,18.85657329756688,1,train
2022-01-11,18.85657329756688,18.85374670171216,1,train
2022-01-12,18.85374670171216,18.817937116368025,0,train
2022-01-13,18.817937116368025,18.79857278098724,0,train
2022-01-14,18.79857278098724,18.82998767194145,0,train
2022-01-18,18.82998767194145,18.82086416311021,0,train
2022-01-19,18.82086416311021,18.82853839020973,0,train
2022-01-20,18.82853839020973,18.88472722387052,1,train
2022-01-21,18.88472722387052,18.848349281559905,1,train
2022-01-24,18.848349281559905,18.832413025855978,0,train
2022-01-25,18.832413025855978,18.81951286570548,0,train
2022-01-26,18.81951286570548,18.81138887514813,0,train
2022-01-27,18.81138887514813,18.73126118579348,0,train
2022-01-28,18.73126118579348,18.86658656074527,1,train
2022-01-31,18.86658656074527,18.86271770226481,1,train
2022-02-01,18.86271770226481,18.86544510246429,1,train
2022-02-02,18.86544510246429,18.957083851020418,1,train
2022-02-03,18.957083851020418,18.888311682765348,1,train
2022-02-04,18.888311682765348,18.85851971968391,1,train
2022-02-07,18.85851971968391,18.818482618870945,0,train
2022-02-09,18.818482618870945,18.81194927612709,0,train
2022-02-10,18.81194927612709,18.86788705629826,1,train
2022-02-11,18.86788705629826,18.82969642123709,0,train
2022-02-14,18.82969642123709,18.93132208024276,1,train
2022-02-15,18.93132208024276,18.78258153887087,0,train
2022-02-16,18.78258153887087,18.81359383586784,0,train
2022-02-17,18.81359383586784,18.64659384960583,0,train
2022-02-18,18.64659384960583,18.626860127817977,0,train
2022-02-22,18.626860127817977,18.618710687310035,0,train
2022-02-23,18.618710687310035,18.74240324114943,0,train
2022-02-24,18.74240324114943,18.66450867146217,0,train
2022-02-25,18.66450867146217,18.747950399422106,0,train
2022-02-28,18.747950399422106,19.10960655873962,1,train
2022-03-01,19.10960655873962,20.52600570413777,1,train
2022-03-02,20.52600570413777,20.325481176696933,1,train
2022-03-03,20.325481176696933,20.6574038303393,1,train
2022-03-04,20.6574038303393,20.415236615705425,1,train
2022-03-07,20.415236615705425,20.60370440751217,1,train
2022-03-08,20.60370440751217,20.367655720797508,1,train
2022-03-09,20.367655720797508,20.40078953102878,1,train
2022-03-10,20.40078953102878,20.35662167176448,1,train
2022-03-11,20.35662167176448,20.633195424349108,1,train
2022-03-14,20.633195424349108,20.717946003342394,1,train
2022-03-15,20.717946003342394,20.77798033309553,1,train
2022-03-16,20.77798033309553,20.49379648525468,1,train
2022-03-17,20.49379648525468,20.39287483347105,1,train
2022-03-18,20.39287483347105,20.296865646461683,1,train
2022-03-21,20.296865646461683,20.25830439537272,1,train
2022-03-22,20.25830439537272,20.537754210053937,1,train
2022-04-06,20.537754210053937,20.47996280560572,1,train
2022-04-07,20.47996280560572,20.544231460831558,1,train
2022-04-08,20.544231460831558,20.50089032085001,1,train
2022-04-11,20.50089032085001,20.55338645392101,1,train
2022-04-12,20.55338645392101,20.500061493454528,1,train
2022-04-13,20.500061493454528,20.472420526036853,1,train
2022-04-14,20.472420526036853,20.456189362924512,1,train
2022-04-18,20.456189362924512,20.34300627023661,1,train
2022-04-19,20.34300627023661,20.175224545050195,1,train
2022-04-20,20.175224545050195,20.31366678683188,1,train
2022-04-21,20.31366678683188,20.272154507866983,1,train
2022-04-22,20.272154507866983,20.28190966541731,1,train
2022-04-25,20.28190966541731,20.20721195969736,1,train
2022-04-26,20.20721195969736,20.141795573926835,1,train
2022-04-27,20.141795573926835,20.134740476182632,1,train
2022-04-28,20.134740476182632,20.11769898366239,1,train
2022-04-29,20.11769898366239,20.00207469301062,1,train
2022-05-02,20.00207469301062,19.9278536750696,1,train
2022-05-03,19.9278536750696,20.00005842535142,1,train
2022-05-04,20.00005842535142,20.012830799198987,1,train
2022-05-05,20.012830799198987,19.96079894508854,1,train
2022-05-06,19.96079894508854,20.19881804145274,1,train
2022-05-09,20.19881804145274,20.237641037768647,1,train
2022-05-10,20.237641037768647,19.98520041972842,1,train
2022-05-12,19.98520041972842,19.96033946260032,1,train
2022-05-13,19.96033946260032,19.94193556925111,1,train
2022-05-16,19.94193556925111,19.95594989665049,1,train
2022-05-17,19.95594989665049,19.92351743378061,1,train
2022-05-18,19.92351743378061,19.98436100791201,1,train
2022-05-19,19.98436100791201,19.94908762600557,1,train
2022-05-20,19.94908762600557,19.788503798762388,1,train
2022-05-23,19.788503798762388,19.80318615993818,1,train
2022-05-24,19.80318615993818,19.80368235455563,1,train
2022-05-25,19.80368235455563,19.794175184593733,1,train
2022-05-26,19.794175184593733,19.755093851784046,1,train
2022-05-27,19.755093851784046,19.73895106487952,1,train
2022-05-31,19.73895106487952,19.7140290829415,1,train
2022-06-01,19.7140290829415,19.75932345143535,1,train
2022-06-02,19.75932345143535,19.761474119859336,1,train
2022-06-03,19.761474119859336,19.756127202789653,1,train
2022-06-06,19.756127202789653,19.718483766292024,1,train
2022-06-07,19.718483766292024,19.66324812472493,1,train
2022-06-08,19.66324812472493,20.030763352967703,1,train
2022-06-09,20.030763352967703,19.63729925794624,1,train
2022-06-10,19.63729925794624,19.32517552673801,1,train
2022-06-13,19.32517552673801,19.47205928927458,1,train
2022-06-14,19.47205928927458,19.422660706787774,1,train
2022-06-15,19.422660706787774,19.164816968187104,1,train
2022-06-16,19.164816968187104,18.91214098027881,1,train
2022-06-17,18.91214098027881,18.91534088979752,1,train
2022-06-21,18.91534088979752,18.883734912218145,1,train
2022-06-22,18.883734912218145,18.864533347281164,1,train
2022-06-23,18.864533347281164,18.844380164952412,1,train
2022-06-24,18.844380164952412,18.797355052125976,0,train
2022-06-27,18.797355052125976,18.735929977974383,0,train
2022-06-28,18.735929977974383,18.721185594150704,0,train
2022-06-29,18.721185594150704,18.726761806324653,0,train
2022-06-30,18.726761806324653,18.71571919080076,0,train
2022-07-01,18.71571919080076,18.63787899428601,0,train
2022-07-05,18.63787899428601,18.576447696691943,0,train
2022-07-06,18.576447696691943,18.568335252814435,0,train
2022-07-07,18.568335252814435,18.626151638466112,0,train
2022-07-08,18.626151638466112,18.61158258239336,0,train
2022-07-11,18.61158258239336,18.585561894594274,0,train
2022-07-12,18.585561894594274,18.545969826194867,0,train
2022-07-13,18.545969826194867,18.3873209356053,0,train
2022-07-14,18.3873209356053,18.374928517507797,0,train
2022-07-15,18.374928517507797,18.364865426209494,0,train
